,pop_00,white_00,hu_00,ohu_00,rhu_00,state,county,tract,FIPS,total_25_00,male_25_col_bd_00,male_25_col_md_00,male_25_col_psd_00,male_25_col_phd_00,female_25_col_bd_00,female_25_col_md_00,female_25_col_psd_00,female_25_col_phd_00,mhval_00,mrent_00,hh_00,hinc_00,I_10000_00,I_15000_00,I_20000_00,I_25000_00,I_30000_00,I_35000_00,I_40000_00,I_45000_00,I_50000_00,I_60000_00,I_75000_00,I_100000_00,I_125000_00,I_150000_00,I_200000_00,I_201000_00
596,4235,3421,1373,1245,128,53,061,051913,53061051913,2651,273,65,32,18,341,42,6,18,242100,874,1366,81219,17,0,5,48,39,19,78,29,70,77,218,293,204,156,68,45
597,3974,3486,1411,1285,126,53,061,051914,53061051914,2648,323,54,24,31,286,51,33,7,209100,1250,1413,67018,36,27,10,55,45,54,48,64,61,174,237,272,178,73,68,11
598,5287,4534,1808,1545,263,53,061,051915,53061051915,3406,353,108,41,19,309,166,18,0,189400,1129,1814,68175,82,15,43,62,56,84,42,89,66,161,361,414,250,38,51,0
599,3727,3285,1245,1123,122,53,061,051916,53061051916,2373,364,96,16,40,334,35,6,0,197100,794,1311,72077,0,27,11,45,16,54,38,75,37,164,226,313,195,60,27,23
600,3812,3233,1441,1339,102,53,061,051917,53061051917,2591,282,79,16,35,325,50,25,0,195200,1275,1387,54430,33,39,83,71,90,35,77,71,73,225,166,222,86,63,32,21
601,4554,3851,1749,1369,380,53,061,051918,53061051918,2986,503,97,26,11,463,75,0,12,221700,907,1752,64219,75,67,83,35,102,155,55,90,52,105,225,329,231,92,49,7
602,6580,5381,2452,1745,707,53,061,051919,53061051919,4169,495,92,29,9,400,61,16,0,195900,891,2464,59536,48,10,78,127,140,106,160,128,127,321,392,417,281,83,14,32
603,7424,6178,2895,1754,1141,53,061,051920,53061051920,4674,718,177,43,36,569,187,9,35,204100,956,2897,60747,86,102,134,69,98,221,141,157,125,294,411,544,298,133,53,31
604,976,905,344,308,36,53,061,052003,53061052003,620,34,28,0,0,62,17,0,0,263500,1042,352,64737,8,9,14,8,6,38,7,7,0,30,73,70,50,8,18,6
605,5529,4557,2165,1440,725,53,061,052004,53061052004,3678,638,161,24,41,486,168,70,0,253400,1012,2151,65726,53,31,98,88,106,95,82,50,96,243,353,415,175,117,76,73
606,5628,4578,2380,1580,800,53,061,052005,53061052005,3833,660,186,141,49,492,145,50,41,289200,876,2387,66014,57,52,97,80,80,114,155,97,141,155,322,283,309,132,164,149
607,4489,3529,1373,1276,97,53,061,052006,53061052006,2608,335,174,103,51,365,166,33,12,244200,1291,1376,78257,25,8,21,13,28,47,35,40,17,171,219,296,263,81,26,86
608,3544,2927,1113,1007,106,53,061,052007,53061052007,2209,303,91,18,11,241,96,0,15,197000,1186,1110,71857,0,32,0,7,49,45,45,69,34,109,242,283,92,80,9,14
609,1404,1280,531,416,115,53,061,052104,53061052104,982,123,25,27,0,87,6,21,0,208700,798,560,47400,41,32,23,30,0,20,61,49,25,84,50,70,49,26,0,0
610,1855,1668,633,510,123,53,061,052105,53061052105,1223,134,40,37,10,128,28,6,0,271100,870,650,61667,29,19,14,39,20,24,42,36,36,56,75,108,66,48,28,10
611,2995,2738,1039,917,122,53,061,052107,53061052107,1933,179,57,0,24,248,52,20,8,249400,898,1027,68750,25,23,19,32,53,30,69,45,43,103,120,171,129,36,85,44
612,5670,5318,1914,1714,200,53,061,052108,53061052108,3682,463,89,58,0,393,89,0,0,262100,836,1903,79719,38,11,65,58,96,63,52,37,67,145,219,409,270,140,142,91
613,10817,8920,3361,3215,146,53,061,052110,53061052110,6509,879,310,70,20,877,213,41,0,229700,1260,3356,75103,60,55,16,47,34,84,92,96,100,389,701,877,391,180,129,105
614,3412,2954,1102,999,103,53,061,052111,53061052111,2148,206,114,8,0,239,70,8,9,216400,1186,1126,77843,29,8,8,19,29,21,0,24,61,159,152,287,215,89,17,8
615,2546,2327,872,811,61,53,061,052112,53061052112,1691,157,54,21,0,166,39,20,0,260800,1170,875,68828,27,25,6,18,27,20,46,54,34,53,153,223,70,56,49,14
616,2617,2394,851,797,54,53,061,052113,53061052113,1673,198,94,12,6,228,62,6,6,267100,825,840,80628,11,26,3,11,17,25,18,59,44,102,78,197,107,60,39,43
617,3379,3064,1119,1013,106,53,061,052203,53061052203,2173,212,66,17,11,167,80,0,0,221300,1287,1100,66042,25,16,17,25,34,7,77,59,61,120,248,232,113,37,6,23
618,4958,4166,1530,1331,199,53,061,052204,53061052204,2757,361,78,8,0,295,49,6,6,184100,809,1554,62169,56,43,29,54,14,40,66,63,116,237,235,406,88,52,39,16
619,7847,6110,2269,899,1370,53,061,052205,53061052205,5302,236,77,43,0,167,48,15,0,163100,809,2266,41076,207,113,124,136,240,127,124,237,168,237,235,166,105,27,13,7
620,3302,3098,1132,1034,98,53,061,052206,53061052206,2129,183,40,32,0,161,22,18,0,241700,829,1132,65106,46,48,39,33,17,59,65,19,84,73,219,207,90,53,28,52
621,4698,4342,1584,1368,216,53,061,052207,53061052207,2926,240,21,16,9,141,58,8,0,196600,669,1575,66497,38,80,40,51,75,51,77,74,65,161,232,258,185,61,56,71
622,4335,4101,1467,1328,139,53,061,052301,53061052301,2804,225,35,38,4,168,65,18,4,221900,734,1480,63777,22,11,27,22,51,90,81,94,91,176,213,256,155,88,53,50
623,3435,3182,1154,1013,141,53,061,052302,53061052302,2170,211,74,13,14,140,49,31,8,228200,777,1153,62566,64,34,17,46,66,57,75,50,34,77,137,233,89,76,17,81
624,4246,3908,1507,1027,480,53,061,052401,53061052401,2984,260,86,45,14,258,62,0,11,181200,660,1439,60038,97,55,76,50,90,60,95,13,90,93,201,255,169,52,33,10
625,3998,3619,1695,700,995,53,061,052402,53061052402,2402,99,56,21,11,220,48,7,16,167200,674,1744,39038,120,85,140,135,121,157,144,114,103,106,249,164,52,30,24,0
626,3963,3715,1405,1206,199,53,061,052502,53061052502,2600,225,50,38,6,205,58,15,0,208900,829,1343,66488,44,19,12,65,14,73,79,78,54,161,187,302,139,44,47,25
627,5608,4814,1896,1585,311,53,061,052503,53061052503,3400,251,34,8,0,206,44,20,0,162600,983,1899,59904,34,59,43,39,99,123,95,157,133,169,297,364,185,47,51,4
628,2623,2472,914,786,128,53,061,052504,53061052504,1739,84,28,19,0,86,13,18,0,173400,809,963,61918,14,0,25,48,26,15,38,60,48,130,250,116,88,64,29,12
629,2109,1979,746,547,199,53,061,052603,53061052603,1340,96,9,0,0,75,15,11,0,182100,869,752,49896,6,39,18,75,37,23,55,58,67,90,101,76,7,54,17,29
630,3872,3440,1442,920,522,53,061,052604,53061052604,2294,158,53,29,4,144,128,18,0,173100,670,1440,49125,128,51,74,87,85,49,45,83,146,159,189,208,52,60,4,20
631,5229,4768,1745,1318,427,53,061,052605,53061052605,3063,275,35,14,0,168,90,18,0,188700,726,1740,64167,66,39,42,76,58,75,92,0,111,171,419,314,163,58,31,25
632,3925,3571,1336,1100,236,53,061,052606,53061052606,2412,227,43,12,7,139,54,15,0,205200,781,1336,67262,73,29,24,5,34,53,44,72,68,138,250,282,158,49,27,30
633,3317,3061,1043,908,135,53,061,052607,53061052607,1963,176,21,0,0,122,43,14,18,205500,894,1052,69211,13,38,36,67,33,12,22,62,36,144,118,253,143,44,18,13
634,1414,1288,501,444,57,53,061,052701,53061052701,983,67,0,7,0,45,11,8,0,219100,1081,526,57800,7,37,0,38,52,15,25,18,24,69,121,58,27,7,15,13
635,4367,3881,1453,1216,237,53,061,052703,53061052703,2611,181,23,21,0,117,80,9,0,176500,990,1425,59594,11,28,41,29,87,43,104,52,123,201,272,209,129,27,28,41
636,6472,5693,2023,1844,179,53,061,052704,53061052704,3979,412,93,54,7,378,25,22,0,203200,1016,2031,69152,55,53,36,71,52,37,112,55,125,281,278,411,253,122,47,43
637,4147,3688,1359,1231,128,53,061,052705,53061052705,2583,304,63,11,7,252,46,10,4,196300,1075,1357,67188,25,44,37,17,79,35,33,46,63,214,211,342,120,58,33,0
638,5169,4326,1644,1232,412,53,061,052803,53061052803,3071,134,38,7,0,150,21,12,8,140100,963,1658,51472,118,30,50,88,113,52,152,105,58,275,282,262,38,20,15,0
639,6419,5573,2116,1753,363,53,061,052804,53061052804,3993,175,69,9,13,157,46,0,0,157400,989,2119,60254,61,89,42,108,93,93,49,99,133,279,439,382,173,40,27,12
640,4019,3622,1565,1109,456,53,061,052805,53061052805,2804,123,20,2,10,93,35,26,6,166600,846,1567,48099,77,98,91,138,100,68,61,82,105,181,127,274,135,8,4,18
641,5627,4801,1813,1590,223,53,061,052806,53061052806,3316,130,56,11,12,216,14,14,0,153900,1037,1805,56390,43,21,21,35,90,105,77,165,153,285,293,370,62,76,0,9
642,7718,6692,3165,1761,1404,53,061,052901,53061052901,5138,202,79,64,9,298,90,55,10,154000,704,3161,40417,206,233,282,159,273,195,214,229,112,281,420,356,147,23,22,9
643,4130,3498,1713,526,1187,53,061,052903,53061052903,2563,37,17,0,2,90,63,0,9,143500,693,1710,37827,112,65,167,63,195,143,183,164,104,177,137,131,46,23,0,0
644,5415,4640,1905,1414,491,53,061,052904,53061052904,3268,265,80,32,0,240,47,31,6,153500,857,1915,51030,97,26,74,143,84,229,104,81,89,255,295,252,105,46,25,10
645,3791,2650,1430,1183,247,53,061,053001,53061053001,2490,132,33,10,7,106,45,12,0,120700,625,1400,42500,89,68,89,74,72,114,128,102,70,132,172,157,67,35,12,19
646,5455,3859,1884,1539,345,53,061,053002,53061053002,3490,173,62,42,4,176,56,15,0,159800,753,1874,51514,121,77,58,108,109,112,95,117,97,243,244,301,102,31,31,28
647,2752,2474,959,832,127,53,061,053101,53061053101,1673,46,26,0,11,82,11,0,0,160900,888,954,61702,7,15,9,48,17,36,47,67,118,81,233,126,73,41,8,28
648,4479,4156,1631,1471,160,53,061,053102,53061053102,3044,203,54,25,22,121,70,14,0,185600,822,1622,58253,93,50,65,33,73,80,91,45,88,258,262,220,165,40,30,29
649,3578,3376,1345,989,356,53,061,053201,53061053201,2650,202,72,9,27,182,80,0,0,189700,812,1421,49280,54,75,61,37,112,98,46,182,55,97,153,185,106,54,52,54
650,4016,3760,1420,1261,159,53,061,053202,53061053202,2601,202,19,7,0,208,37,0,0,206500,726,1408,62134,46,4,35,50,47,87,71,99,29,166,223,324,105,53,4,65
651,4561,4092,1631,996,635,53,061,053301,53061053301,2708,193,23,10,21,143,63,11,7,161800,666,1559,46332,155,111,64,87,101,47,88,102,86,209,263,132,71,17,11,15
652,4753,4434,1653,1409,244,53,061,053302,53061053302,3069,164,89,41,10,227,63,6,0,193000,769,1676,59018,78,68,60,77,42,122,46,79,103,185,406,210,84,20,65,31
653,4757,4397,1669,1499,170,53,061,053400,53061053400,3111,214,57,24,6,175,74,0,0,212100,799,1663,59375,85,18,78,46,39,55,100,141,87,196,239,297,126,68,46,42
654,7597,6840,2724,2150,574,53,061,053503,53061053503,4890,387,74,10,9,501,26,0,0,171700,719,2728,55365,166,86,95,110,115,97,130,183,151,373,465,479,151,76,29,22
655,4849,4347,1848,884,964,53,061,053504,53061053504,2816,189,57,18,0,188,32,0,0,164400,704,1847,37595,167,102,104,148,125,142,224,164,67,174,219,101,82,6,0,22
656,4253,3938,1479,1330,149,53,061,053505,53061053505,2630,141,38,27,14,139,40,9,0,173200,775,1492,58432,54,11,70,30,40,46,148,53,63,268,266,298,114,9,16,6
657,4987,4686,1698,1454,244,53,061,053506,53061053506,3125,131,28,24,32,135,82,15,0,179900,873,1694,56000,66,63,48,85,114,64,144,97,70,169,329,274,82,25,37,27
658,6691,6138,2326,1877,449,53,061,053601,53061053601,4210,245,78,20,2,251,27,21,5,173500,728,2294,52184,113,55,65,109,121,142,176,162,128,240,332,360,142,37,82,30
659,4462,4173,1561,1319,242,53,061,053602,53061053602,2794,151,55,19,20,117,47,11,10,173800,664,1556,57246,58,50,68,29,63,44,66,83,93,266,271,264,90,59,42,10
660,2821,2648,1131,861,270,53,061,053700,53061053700,1894,30,11,4,0,74,17,7,0,128000,608,1127,35052,109,68,88,91,118,89,73,54,42,154,132,73,9,14,11,2
661,3547,3310,1324,1128,196,53,061,053801,53061053801,2337,160,58,10,5,177,8,6,6,168000,669,1320,53619,108,41,16,63,16,83,80,65,102,207,218,153,73,46,24,25
662,4108,3702,1483,1110,373,53,061,053802,53061053802,2535,112,28,6,4,75,9,10,0,160000,682,1485,48899,93,41,68,55,84,82,89,150,99,203,226,194,45,22,18,16
663,5103,4614,1873,1575,298,53,061,053803,53061053803,3279,210,7,12,0,141,28,21,0,144700,679,1890,44167,88,113,105,103,82,158,164,151,101,199,251,202,110,25,28,10
