,total_hh,lim_english_spanish_hh,lim_english_indoeuro_hh,lim_english_api_hh,lim_english_other_hh,isolated_hh,prop_isolated_hh,prop_isolated_hh_spanish
1959,1610,0,5,423,0,428.0,0.2658385,0.0
1960,998,71,0,135,0,206.0,0.20641282,0.071142286
1961,1078,87,0,79,0,166.0,0.15398887,0.08070501
1962,1382,0,0,166,0,166.0,0.12011577,0.0
1963,1569,386,0,18,0,404.0,0.25748885,0.24601658
1964,581,238,0,0,0,238.0,0.40963855,0.40963855
1965,545,0,10,11,0,21.0,0.03853211,0.0
1966,296,53,0,0,0,53.0,0.17905405,0.17905405
1967,745,259,0,0,0,259.0,0.347651,0.347651
1968,708,211,0,0,0,211.0,0.2980226,0.2980226
1969,824,298,10,0,0,308.0,0.37378642,0.3616505
1970,924,347,0,0,0,347.0,0.37554112,0.37554112
1971,928,285,0,0,0,285.0,0.30711207,0.30711207
1972,484,84,0,0,0,84.0,0.17355372,0.17355372
1973,501,84,0,0,0,84.0,0.16766468,0.16766468
1974,621,106,0,0,0,106.0,0.17069243,0.17069243
1975,531,25,0,0,0,25.0,0.04708098,0.04708098
1976,432,0,0,0,0,0.0,0.0,0.0
1977,375,0,0,13,0,13.0,0.034666665,0.0
1978,1204,119,13,14,0,146.0,0.12126246,0.09883721
1979,732,78,57,10,0,145.0,0.19808744,0.10655738
1980,1993,93,93,0,0,186.0,0.09332664,0.04666332
1981,1208,183,20,0,0,203.0,0.16804636,0.15149006
1982,277,80,0,0,0,80.0,0.28880867,0.28880867
1983,576,114,15,6,0,135.0,0.234375,0.19791667
1984,1235,214,0,0,0,214.0,0.17327935,0.17327935
1985,1747,457,16,0,0,473.0,0.27074987,0.2615913
1986,1505,265,16,0,0,281.0,0.18671097,0.17607974
1987,1753,282,0,0,0,282.0,0.16086708,0.16086708
1988,1231,281,0,25,0,306.0,0.24857838,0.2282697
1989,464,5,5,0,0,10.0,0.021551725,0.010775862
1990,2344,27,8,0,0,35.0,0.01493174,0.011518772
1991,1205,51,76,0,0,127.0,0.10539419,0.042323653
1992,1434,41,59,9,0,109.0,0.07601116,0.028591353
1993,1677,64,91,0,0,155.0,0.092426956,0.038163386
1994,1100,52,63,0,0,115.0,0.10454545,0.047272727
1995,536,46,3,0,0,49.0,0.09141791,0.0858209
1996,1206,191,23,0,0,214.0,0.1774461,0.15837479
1997,2057,224,0,0,0,224.0,0.10889645,0.10889645
1998,1539,111,38,0,0,149.0,0.096816115,0.07212476
1999,1089,126,0,0,0,126.0,0.11570248,0.11570248
2000,1729,222,9,0,0,231.0,0.13360325,0.12839791
2001,1368,103,14,0,0,117.0,0.08552632,0.0752924
2002,571,85,0,0,0,85.0,0.14886165,0.14886165
2003,1455,331,0,0,0,331.0,0.22749141,0.22749141
2004,1447,229,16,0,17,262.0,0.18106428,0.15825847
2005,1310,230,0,0,0,230.0,0.17557251,0.17557251
2006,2014,193,0,0,0,193.0,0.095829196,0.095829196
2007,618,0,0,0,0,0.0,0.0,0.0
2008,1642,126,18,0,0,144.0,0.08769793,0.07673569
2009,1354,0,0,0,0,0.0,0.0,0.0
2010,1828,0,0,0,0,0.0,0.0,0.0
2011,1883,108,44,0,20,172.0,0.091343604,0.057355285
2012,382,14,0,0,0,14.0,0.036649216,0.036649216
2013,343,10,0,0,0,10.0,0.029154519,0.029154519
2014,405,36,0,0,0,36.0,0.08888889,0.08888889
2015,515,14,0,0,0,14.0,0.027184466,0.027184466
2016,358,12,0,0,0,12.0,0.033519555,0.033519555
2017,373,0,0,0,0,0.0,0.0,0.0
2018,386,0,0,0,0,0.0,0.0,0.0
2019,518,8,0,0,0,8.0,0.015444015,0.015444015
2020,491,6,0,0,0,6.0,0.012219959,0.012219959
2021,318,0,0,0,0,0.0,0.0,0.0
2022,308,0,0,0,0,0.0,0.0,0.0
2023,606,0,0,0,0,0.0,0.0,0.0
2024,458,0,0,0,0,0.0,0.0,0.0
2025,862,47,0,0,0,47.0,0.054524362,0.054524362
2026,719,9,0,0,0,9.0,0.012517385,0.012517385
2027,340,0,0,0,0,0.0,0.0,0.0
2028,328,0,0,0,0,0.0,0.0,0.0
2029,1179,26,0,0,0,26.0,0.022052586,0.022052586
2030,408,11,0,0,10,21.0,0.05147059,0.026960785
2031,389,0,0,0,16,16.0,0.041131105,0.0
2032,1540,0,0,0,0,0.0,0.0,0.0
2033,1198,0,0,0,0,0.0,0.0,0.0
2034,958,20,0,0,0,20.0,0.020876827,0.020876827
2035,834,0,0,0,0,0.0,0.0,0.0
2036,746,5,0,0,0,5.0,0.006702413,0.006702413
2037,914,0,0,0,0,0.0,0.0,0.0
2038,748,0,0,0,0,0.0,0.0,0.0
2039,1403,0,0,0,0,0.0,0.0,0.0
2040,326,0,0,0,0,0.0,0.0,0.0
2041,1670,0,0,0,0,0.0,0.0,0.0
2042,1054,0,0,0,0,0.0,0.0,0.0
2043,1132,0,0,0,0,0.0,0.0,0.0
2044,1063,0,0,0,0,0.0,0.0,0.0
2045,964,0,0,0,29,29.0,0.030082988,0.0
2046,1248,0,0,0,0,0.0,0.0,0.0
2047,781,0,0,0,0,0.0,0.0,0.0
2048,1037,20,0,0,0,20.0,0.019286403,0.019286403
2049,1849,104,10,0,0,114.0,0.061654948,0.05624662
2050,1724,110,16,0,22,148.0,0.08584687,0.0638051
2051,1713,96,18,0,23,137.0,0.07997665,0.05604203
2052,1857,46,0,0,0,46.0,0.024771137,0.024771137
2053,1293,36,0,0,33,69.0,0.05336427,0.027842227
2054,2455,0,12,0,0,12.0,0.0048879837,0.0
2055,1054,12,16,0,0,28.0,0.026565464,0.0113852
2056,471,0,0,0,0,0.0,0.0,0.0
2057,1812,9,0,0,0,9.0,0.0049668876,0.0049668876
2058,534,0,0,0,0,0.0,0.0,0.0
2059,1826,0,0,0,0,0.0,0.0,0.0
2060,1540,0,0,0,0,0.0,0.0,0.0
2061,665,0,15,0,0,15.0,0.02255639,0.0
2062,1344,0,0,0,0,0.0,0.0,0.0
2063,1946,0,0,0,0,0.0,0.0,0.0
2064,816,0,0,0,0,0.0,0.0,0.0
2065,1046,0,0,0,0,0.0,0.0,0.0
2066,946,0,0,0,0,0.0,0.0,0.0
2067,1956,0,0,5,0,5.0,0.0025562372,0.0
2068,571,0,0,0,0,0.0,0.0,0.0
2069,829,0,0,0,0,0.0,0.0,0.0
2070,809,0,18,0,0,18.0,0.022249691,0.0
2071,1192,0,0,0,0,0.0,0.0,0.0
2072,1651,28,14,0,0,42.0,0.025439128,0.016959418
2073,1320,0,0,0,0,0.0,0.0,0.0
2074,665,0,0,0,0,0.0,0.0,0.0
2075,791,0,0,0,0,0.0,0.0,0.0
2076,618,0,0,0,0,0.0,0.0,0.0
2077,1436,0,0,0,0,0.0,0.0,0.0
2078,888,0,0,0,0,0.0,0.0,0.0
2079,2326,0,0,0,0,0.0,0.0,0.0
2080,1092,0,5,0,0,5.0,0.004578755,0.0
2081,419,0,4,0,0,4.0,0.00954654,0.0
2082,1317,8,8,0,0,16.0,0.012148823,0.0060744113
2083,1550,11,0,0,0,11.0,0.0070967744,0.0070967744
2084,1262,0,0,0,0,0.0,0.0,0.0
2085,716,0,0,0,0,0.0,0.0,0.0
2086,1151,0,0,0,0,0.0,0.0,0.0
2087,1902,0,0,19,0,19.0,0.009989485,0.0
2088,1724,8,6,0,0,14.0,0.0081206495,0.004640371
2089,1818,0,0,0,0,0.0,0.0,0.0
2090,1424,0,0,0,0,0.0,0.0,0.0
2091,1219,0,0,0,0,0.0,0.0,0.0
2092,937,7,0,0,0,7.0,0.007470651,0.007470651
2093,1195,10,0,0,0,10.0,0.008368201,0.008368201
2094,2087,0,0,0,0,0.0,0.0,0.0
2095,1208,0,0,0,0,0.0,0.0,0.0
2096,2124,13,139,36,50,238.0,0.11205273,0.006120527
2097,1119,0,169,0,7,176.0,0.15728329,0.0
2098,2772,22,600,127,125,874.0,0.31529582,0.007936508
2099,2787,61,41,49,0,151.0,0.054180123,0.021887334
2100,2145,17,78,0,0,95.0,0.044289045,0.007925408
2101,2837,48,150,0,43,241.0,0.08494889,0.016919281
2102,1816,83,162,7,0,252.0,0.13876653,0.045704845
2103,1107,305,8,0,0,313.0,0.28274617,0.27551943
2104,1057,118,43,20,9,190.0,0.17975402,0.111636706
2105,1606,292,93,0,8,393.0,0.24470735,0.18181819
2106,1174,34,28,6,0,68.0,0.057921637,0.028960818
2107,1967,18,284,0,15,317.0,0.16115913,0.009150991
2108,2022,9,332,10,0,351.0,0.17359051,0.004451039
2109,1444,19,143,14,13,189.0,0.13088642,0.013157895
2110,881,0,0,8,0,8.0,0.009080591,0.0
2111,2321,0,16,14,0,30.0,0.012925463,0.0
2112,1198,0,0,0,0,0.0,0.0,0.0
2113,1285,0,0,8,0,8.0,0.006225681,0.0
2114,1656,0,0,0,0,0.0,0.0,0.0
2115,770,0,0,0,0,0.0,0.0,0.0
2116,1680,0,0,12,0,12.0,0.007142857,0.0
2117,1014,0,9,40,0,49.0,0.04832347,0.0
2118,1497,0,33,73,0,106.0,0.070808284,0.0
2119,1873,8,0,29,0,37.0,0.019754404,0.0042712227
2120,1594,0,0,11,0,11.0,0.006900878,0.0
2121,1317,0,0,0,0,0.0,0.0,0.0
2122,1610,0,29,22,0,51.0,0.03167702,0.0
2123,1027,0,10,6,12,28.0,0.027263876,0.0
2124,2293,0,29,47,0,76.0,0.03314435,0.0
2125,1784,0,43,44,0,87.0,0.048766818,0.0
2126,1531,27,141,149,7,324.0,0.21162638,0.017635532
2127,2241,0,96,48,0,144.0,0.064257026,0.0
2128,2393,0,38,27,0,65.0,0.027162557,0.0
2129,2030,15,51,125,0,191.0,0.09408867,0.0073891627
2130,2864,0,92,99,0,191.0,0.066689946,0.0
2131,1215,0,0,35,0,35.0,0.028806584,0.0
2132,1693,0,53,24,0,77.0,0.045481395,0.0
2133,2350,0,86,0,0,86.0,0.036595743,0.0
2134,1786,25,45,14,0,84.0,0.047032475,0.013997761
2135,1160,0,22,8,0,30.0,0.02586207,0.0
2136,1607,4,30,14,0,48.0,0.029869322,0.0024891102
2137,869,4,11,32,0,47.0,0.054085154,0.004602992
2138,2033,13,213,191,0,417.0,0.20511559,0.006394491
2139,1151,0,9,59,0,68.0,0.059079062,0.0
2140,1889,0,21,9,0,30.0,0.01588142,0.0
2141,2175,17,90,44,0,151.0,0.069425285,0.007816092
2142,2080,133,86,35,0,254.0,0.12211538,0.063942306
2143,822,0,68,32,0,100.0,0.1216545,0.0
2144,2790,205,366,74,0,645.0,0.2311828,0.0734767
2145,2301,0,148,17,26,191.0,0.08300739,0.0
2146,2040,111,60,16,0,187.0,0.09166667,0.054411765
2147,2433,508,206,82,0,796.0,0.3271681,0.20879573
2148,806,182,29,19,0,230.0,0.2853598,0.22580644
2149,2853,0,154,69,0,223.0,0.07816333,0.0
2150,500,0,28,11,5,44.0,0.088,0.0
2151,3032,30,222,10,0,262.0,0.08641161,0.0098944595
2152,2481,476,195,69,0,740.0,0.29826683,0.19185813
2153,653,0,68,12,0,80.0,0.122511484,0.0
2154,2232,114,128,98,0,340.0,0.15232974,0.05107527
2155,1767,0,225,75,0,300.0,0.16977929,0.0
2156,1815,0,52,39,0,91.0,0.05013774,0.0
2157,2397,0,212,68,0,280.0,0.11681268,0.0
2158,2120,0,14,0,0,14.0,0.0066037737,0.0
2159,1089,0,96,8,0,104.0,0.09550046,0.0
2160,2002,49,78,25,0,152.0,0.075924076,0.024475524
2161,1674,13,26,20,0,59.0,0.035244923,0.0077658305
2162,1958,7,10,16,0,33.0,0.016853932,0.0035750766
2163,953,17,52,9,0,78.0,0.081846796,0.017838405
2164,2258,12,190,28,0,230.0,0.101860054,0.0053144377
2165,1353,95,192,6,0,293.0,0.2165558,0.07021434
2166,1935,0,193,0,0,193.0,0.0997416,0.0
2167,899,0,22,16,0,38.0,0.04226919,0.0
2168,2646,143,171,80,0,394.0,0.14890401,0.05404384
2169,1220,10,37,12,0,59.0,0.048360657,0.008196721
2170,2311,13,49,34,0,96.0,0.04154046,0.0056252703
2171,2807,33,89,69,12,203.0,0.0723192,0.011756323
2172,2215,0,17,0,0,17.0,0.0076749437,0.0
2173,2214,0,13,14,0,27.0,0.0121951215,0.0
2174,2270,0,33,24,0,57.0,0.025110133,0.0
2175,1805,9,29,0,0,38.0,0.021052632,0.0049861497
2176,2599,38,130,80,18,266.0,0.10234705,0.014621008
2177,2717,216,155,16,0,387.0,0.1424365,0.079499446
2178,1807,0,9,9,0,18.0,0.009961261,0.0
2179,2900,116,33,41,0,190.0,0.06551724,0.04
2180,3128,53,110,94,0,257.0,0.08216113,0.016943734
2181,2051,165,141,35,0,341.0,0.16626036,0.08044856
2182,1288,217,46,29,24,316.0,0.24534161,0.16847827
2183,1369,27,18,16,0,61.0,0.04455807,0.019722424
2184,2603,63,54,30,0,147.0,0.0564733,0.024202842
2185,1746,28,27,0,0,55.0,0.031500574,0.016036656
2186,1705,13,17,0,0,30.0,0.017595308,0.0076246336
2187,1307,0,54,0,0,54.0,0.04131599,0.0
2188,1929,70,82,50,0,202.0,0.10471747,0.03628823
2189,2492,0,7,59,0,66.0,0.026484752,0.0
2190,1781,9,35,136,0,180.0,0.10106681,0.005053341
2191,1349,0,19,30,0,49.0,0.0363232,0.0
2192,2732,0,35,47,14,96.0,0.03513909,0.0
2193,1948,20,6,86,0,112.0,0.057494868,0.01026694
2194,1138,46,11,18,0,75.0,0.065905094,0.04042179
2195,2758,0,31,23,0,54.0,0.019579405,0.0
2196,2609,0,39,116,0,155.0,0.059409734,0.0
2197,2377,30,35,48,0,113.0,0.047538914,0.012620951
2198,1696,42,38,0,12,92.0,0.054245282,0.02476415
2199,2308,52,87,78,17,234.0,0.10138648,0.022530328
2200,912,67,25,5,0,97.0,0.106359646,0.073464915
2201,3128,114,65,21,0,200.0,0.06393862,0.036445014
2202,2715,61,21,70,77,229.0,0.08434623,0.022467772
2203,2463,186,0,16,0,202.0,0.0820138,0.07551766
2204,1532,305,0,11,0,316.0,0.20626631,0.19908616
2205,1025,136,0,15,0,151.0,0.14731707,0.13268292
2206,1977,227,13,28,0,268.0,0.13555893,0.114820436
2207,1407,15,10,6,0,31.0,0.022032693,0.010660981
2208,1816,10,40,9,0,59.0,0.032488987,0.0055066077
2209,4275,0,99,47,66,212.0,0.049590643,0.0
2210,731,90,19,25,0,134.0,0.18331054,0.12311901
2211,1607,138,17,11,0,166.0,0.10329807,0.0858743
2212,1503,260,26,0,0,286.0,0.1902861,0.17298736
2213,790,210,34,0,0,244.0,0.30886075,0.2658228
2214,2610,66,88,131,0,285.0,0.109195404,0.025287356
2215,2544,32,11,63,0,106.0,0.041666668,0.012578616
2216,2356,0,81,54,0,135.0,0.057300508,0.0
2217,1449,6,81,10,0,97.0,0.06694272,0.004140787
2218,2373,0,54,69,0,123.0,0.051833123,0.0
2219,1135,0,0,27,0,27.0,0.023788547,0.0
2220,1950,0,19,46,0,65.0,0.033333335,0.0
2221,2551,69,44,89,20,222.0,0.087024696,0.027048217
2222,1544,64,99,6,0,169.0,0.10945596,0.041450776
2223,755,0,31,8,0,39.0,0.051655628,0.0
2224,2474,81,117,0,0,198.0,0.080032334,0.0327405
2225,1598,14,36,9,0,59.0,0.03692115,0.008760951
2226,3011,0,87,71,16,174.0,0.05778811,0.0
2227,1840,24,20,49,0,93.0,0.05054348,0.013043478
2228,2029,0,54,48,0,102.0,0.050271068,0.0
2229,1285,0,34,43,0,77.0,0.059922177,0.0
2230,1043,121,74,10,0,205.0,0.19654842,0.11601151
2231,1663,18,35,31,0,84.0,0.050511125,0.010823812
2232,2141,0,53,87,0,140.0,0.065390006,0.0
2233,2599,68,101,120,0,289.0,0.111196615,0.02616391
2234,2496,0,33,64,0,97.0,0.03886218,0.0
2235,1098,52,50,0,0,102.0,0.09289618,0.047358833
2236,1782,0,29,10,0,39.0,0.021885522,0.0
2237,878,0,22,17,0,39.0,0.044419136,0.0
2238,1487,0,37,0,0,37.0,0.024882313,0.0
2239,2534,26,43,11,0,80.0,0.03157064,0.010260458
2240,2489,0,16,0,0,16.0,0.0064282846,0.0
2241,1856,86,72,11,0,169.0,0.091056034,0.046336208
2242,1752,0,48,0,0,48.0,0.02739726,0.0
2243,2722,48,403,188,33,672.0,0.2468773,0.017634092
2244,2518,165,167,117,0,449.0,0.17831613,0.0655282
2245,1210,0,95,8,0,103.0,0.08512396,0.0
2246,2923,273,309,126,0,708.0,0.2422169,0.09339719
2247,2449,368,65,90,38,561.0,0.22907309,0.15026541
2248,1656,12,128,67,0,207.0,0.125,0.007246377
2249,1934,0,75,38,0,113.0,0.058428127,0.0
2250,2740,115,287,40,0,442.0,0.16131386,0.041970804
2251,1285,7,159,30,0,196.0,0.15252918,0.005447471
2252,1130,0,50,38,0,88.0,0.077876106,0.0
2253,1606,0,104,42,0,146.0,0.09090909,0.0
2254,1160,0,233,24,0,257.0,0.22155173,0.0
2255,1338,0,108,8,35,151.0,0.11285501,0.0
2256,1345,6,89,0,29,124.0,0.092193305,0.0044609667
2257,1736,0,111,17,0,128.0,0.07373272,0.0
2258,1519,8,57,17,0,82.0,0.053982884,0.0052666226
2259,1465,13,41,0,0,54.0,0.036860067,0.00887372
2260,1490,0,0,0,0,0.0,0.0,0.0
2261,1891,36,27,11,0,74.0,0.039132733,0.019037547
2262,731,0,14,0,0,14.0,0.019151846,0.0
2263,1007,30,37,0,0,67.0,0.06653426,0.02979146
2264,1828,0,12,8,0,20.0,0.010940919,0.0
2265,1813,0,103,8,0,111.0,0.06122449,0.0
2266,2070,0,83,25,0,108.0,0.052173913,0.0
2267,2380,24,164,160,0,348.0,0.1462185,0.010084034
2268,2624,95,485,209,104,893.0,0.3403201,0.036204267
2269,2818,0,362,200,26,588.0,0.20865862,0.0
2270,2710,147,283,26,39,495.0,0.18265682,0.054243542
2271,1412,20,34,11,0,65.0,0.046033993,0.014164306
2272,1799,14,76,9,20,119.0,0.06614786,0.007782101
2273,1781,58,184,136,19,397.0,0.22290848,0.032565974
2274,2288,82,97,96,14,289.0,0.12631118,0.03583916
2275,2469,14,201,38,15,268.0,0.10854597,0.005670312
2276,1701,34,8,0,34,76.0,0.0446796,0.019988243
2277,831,0,62,0,0,62.0,0.07460891,0.0
2278,704,34,49,5,0,88.0,0.125,0.048295453
2279,1479,47,78,34,0,159.0,0.10750507,0.031778228
2280,1245,51,46,6,0,103.0,0.08273093,0.040963855
2281,1498,0,18,6,0,24.0,0.016021362,0.0
2282,1392,0,187,47,20,254.0,0.18247126,0.0
2283,1063,0,47,95,16,158.0,0.14863594,0.0
2284,2216,0,268,47,0,315.0,0.14214802,0.0
2285,1932,15,146,61,59,281.0,0.14544514,0.0077639753
2286,1188,0,8,35,9,52.0,0.043771043,0.0
2287,1782,32,63,65,33,193.0,0.108305275,0.017957352
2288,2851,36,323,208,34,601.0,0.21080323,0.012627148
2289,2213,0,118,85,116,319.0,0.14414822,0.0
2290,1084,0,11,25,0,36.0,0.033210333,0.0
2291,1981,29,108,87,60,284.0,0.14336194,0.014639071
2292,2148,8,300,38,56,402.0,0.18715084,0.0037243948
2293,859,6,88,7,4,105.0,0.12223516,0.006984866
2294,1367,0,71,12,3,86.0,0.06291149,0.0
2295,1223,0,67,44,9,120.0,0.09811938,0.0
2296,1678,23,66,48,31,168.0,0.10011919,0.013706794
2297,1614,0,225,9,0,234.0,0.14498141,0.0
2298,1894,14,191,59,8,272.0,0.1436114,0.0073917634
2299,2314,0,181,61,0,242.0,0.10458081,0.0
2300,1418,5,93,44,61,203.0,0.14315937,0.003526093
2301,1384,15,54,8,0,77.0,0.05563584,0.01083815
2302,1287,8,18,21,0,47.0,0.036519036,0.0062160064
2303,712,5,0,0,0,5.0,0.007022472,0.007022472
2304,406,0,0,5,0,5.0,0.0123152705,0.0
2305,1357,9,38,17,0,64.0,0.04716286,0.0066322773
2306,1666,0,31,10,0,41.0,0.024609843,0.0
2307,1508,0,7,4,0,11.0,0.00729443,0.0
2308,1403,0,0,7,0,7.0,0.004989309,0.0
2309,1477,76,15,9,0,100.0,0.067704804,0.051455654
2310,1711,0,29,61,0,90.0,0.05260082,0.0
2311,2795,14,0,118,0,132.0,0.047227193,0.005008945
2312,1980,0,46,88,0,134.0,0.06767677,0.0
2313,1036,13,5,11,0,29.0,0.027992278,0.012548262
2314,1275,34,8,0,0,42.0,0.032941177,0.026666667
2315,1044,9,0,5,0,14.0,0.013409962,0.00862069
2316,1301,0,0,10,0,10.0,0.007686395,0.0
2317,2638,75,23,33,0,131.0,0.04965883,0.02843063
2318,2019,41,15,0,0,56.0,0.027736504,0.020307083
2319,2540,38,78,0,0,116.0,0.04566929,0.01496063
2320,1457,65,8,7,0,80.0,0.054907344,0.044612218
2321,1114,8,26,0,0,34.0,0.030520646,0.0071813287
2322,2002,12,45,0,0,57.0,0.028471528,0.005994006
2323,1853,0,132,0,0,132.0,0.071235836,0.0
2324,1859,0,320,13,0,333.0,0.17912856,0.0
2325,1860,26,316,18,0,360.0,0.19354838,0.013978494
2326,1863,117,166,0,0,283.0,0.15190552,0.062801935
2327,1510,87,84,33,0,204.0,0.13509934,0.057615895
2328,1715,41,136,28,0,205.0,0.11953353,0.023906706
2329,2524,157,276,15,0,448.0,0.17749603,0.062202852
2330,1635,10,57,10,0,77.0,0.0470948,0.006116208
2331,2611,89,606,0,49,744.0,0.2849483,0.034086555
2332,1910,11,147,0,0,158.0,0.082722515,0.0057591624
2333,1466,108,42,13,9,172.0,0.11732606,0.07366985
2334,1171,191,8,0,20,219.0,0.18701965,0.16310845
2335,1804,99,158,0,0,257.0,0.1424612,0.05487805
2336,1564,53,81,0,0,134.0,0.08567775,0.03388747
2337,1960,103,133,9,0,245.0,0.125,0.05255102
2338,2276,125,405,22,23,575.0,0.2526362,0.054920916
2339,1213,159,62,0,0,221.0,0.1821929,0.13107997
2340,1657,129,111,51,0,291.0,0.17561859,0.07785154
2341,1456,58,22,0,0,80.0,0.054945055,0.039835166
2342,1814,12,39,17,8,76.0,0.04189636,0.006615215
2343,2095,15,28,0,0,43.0,0.02052506,0.0071599046
2344,1590,0,0,0,0,0.0,0.0,0.0
2345,1294,0,0,0,0,0.0,0.0,0.0
2346,2310,14,14,63,0,91.0,0.03939394,0.006060606
2347,973,7,0,0,0,7.0,0.007194245,0.007194245
2348,1121,0,0,0,0,0.0,0.0,0.0
2349,1509,0,9,0,0,9.0,0.005964215,0.0
2350,1654,0,6,20,25,51.0,0.030834341,0.0
2351,1553,0,0,46,0,46.0,0.02962009,0.0
2352,1760,10,16,0,23,49.0,0.027840909,0.0056818184
2353,1349,11,11,38,0,60.0,0.044477392,0.008154188
2354,1765,8,0,13,9,30.0,0.016997168,0.004532578
2355,1320,17,0,0,0,17.0,0.012878788,0.012878788
2356,1776,0,0,0,0,0.0,0.0,0.0
2357,1555,0,0,0,0,0.0,0.0,0.0
2358,873,202,0,0,0,202.0,0.23138602,0.23138602
2359,944,230,0,0,0,230.0,0.24364407,0.24364407
2360,1916,312,0,0,0,312.0,0.16283925,0.16283925
2361,1897,276,23,0,0,299.0,0.15761729,0.14549288
2362,1414,258,8,0,0,266.0,0.18811882,0.1824611
2363,1016,235,10,0,0,245.0,0.24114174,0.2312992
2364,1072,264,0,0,0,264.0,0.24626866,0.24626866
2365,747,183,0,5,0,188.0,0.25167337,0.24497992
2366,1440,134,0,0,0,134.0,0.093055554,0.093055554
2367,1629,329,0,0,0,329.0,0.2019644,0.2019644
2368,1385,208,0,0,0,208.0,0.1501805,0.1501805
2369,1115,218,0,0,0,218.0,0.19551569,0.19551569
2370,1846,473,0,0,0,473.0,0.2562297,0.2562297
2371,1310,266,0,8,0,274.0,0.2091603,0.20305343
2372,2243,239,20,0,0,259.0,0.11547035,0.106553726
2373,1455,201,0,0,0,201.0,0.13814433,0.13814433
2374,1712,119,14,0,0,133.0,0.07768691,0.06950934
2375,1643,84,42,7,0,133.0,0.080949485,0.05112599
2376,1987,129,0,0,0,129.0,0.06492199,0.06492199
2377,2314,162,133,0,0,295.0,0.12748487,0.07000864
2378,1218,216,10,22,0,248.0,0.20361248,0.1773399
2379,1254,124,9,0,0,133.0,0.10606061,0.09888357
2380,2172,128,15,0,0,143.0,0.065837935,0.05893186
2381,1265,66,32,0,0,98.0,0.077470355,0.052173913
2382,2017,68,0,0,0,68.0,0.033713438,0.033713438
2383,2522,275,0,0,0,275.0,0.10904045,0.10904045
2384,1923,39,10,0,0,49.0,0.02548102,0.020280812
2385,1309,0,35,0,0,35.0,0.026737968,0.0
2386,1859,0,18,0,0,18.0,0.0096826255,0.0
2387,579,5,0,0,0,5.0,0.008635579,0.008635579
2388,2869,0,0,13,0,13.0,0.0045311954,0.0
2389,1585,0,11,0,10,21.0,0.013249211,0.0
2390,2538,72,4,0,26,102.0,0.040189125,0.028368793
2391,1516,98,56,7,0,161.0,0.10620053,0.0646438
2392,1535,166,34,0,0,200.0,0.13029316,0.10814332
2393,1354,340,0,0,0,340.0,0.25110784,0.25110784
2394,1130,219,8,0,0,227.0,0.20088495,0.1938053
2395,1290,302,18,0,0,320.0,0.24806201,0.23410852
2396,1282,310,9,0,0,319.0,0.24882995,0.24180967
2397,789,162,36,5,0,203.0,0.2572877,0.20532319
2398,1904,77,0,8,0,85.0,0.04464286,0.040441178
2399,1671,87,8,0,0,95.0,0.056852184,0.05206463
2400,1687,62,0,0,0,62.0,0.03675163,0.03675163
2401,1760,26,0,0,0,26.0,0.014772727,0.014772727
2402,1054,0,0,0,0,0.0,0.0,0.0
2403,1503,25,0,0,0,25.0,0.0166334,0.0166334
2404,736,23,0,0,0,23.0,0.03125,0.03125
2405,1083,42,0,0,0,42.0,0.038781162,0.038781162
2406,1294,0,0,0,0,0.0,0.0,0.0
2407,1223,7,0,0,0,7.0,0.0057236305,0.0057236305
2408,1635,26,0,0,0,26.0,0.015902141,0.015902141
2409,2468,11,9,0,0,20.0,0.008103727,0.0044570505
2410,1537,0,11,0,0,11.0,0.007156799,0.0
2411,888,16,52,5,0,73.0,0.08220721,0.018018018
2412,1665,22,0,3,0,25.0,0.015015015,0.0132132135
2413,2075,68,0,12,0,80.0,0.038554218,0.032771084
2414,1362,38,46,0,0,84.0,0.06167401,0.027900146
2415,1329,20,4,9,10,43.0,0.032355156,0.015048909
2416,2440,0,43,0,0,43.0,0.017622951,0.0
2417,1885,48,0,32,0,80.0,0.042440318,0.02546419
2418,1314,6,17,0,0,23.0,0.017503805,0.00456621
2419,2090,14,0,17,0,31.0,0.014832536,0.0066985646
2420,1815,0,45,0,0,45.0,0.024793388,0.0
2421,1533,0,8,0,0,8.0,0.005218526,0.0
2422,1796,48,67,0,29,144.0,0.08017817,0.026726058
2423,2140,34,138,19,0,191.0,0.08925234,0.01588785
2424,987,14,0,13,0,27.0,0.027355623,0.014184397
2425,1955,45,15,31,0,91.0,0.046547316,0.023017902
2426,1342,6,11,0,0,17.0,0.012667661,0.004470939
2427,1205,0,15,0,0,15.0,0.012448133,0.0
2428,1804,19,0,0,0,19.0,0.010532151,0.010532151
2429,1739,11,0,0,0,11.0,0.0063254745,0.0063254745
2430,954,5,0,0,0,5.0,0.00524109,0.00524109
2431,1129,0,20,0,0,20.0,0.017714791,0.0
2432,658,0,0,6,0,6.0,0.009118541,0.0
2433,2773,0,13,0,0,13.0,0.0046880636,0.0
2434,1425,28,0,0,0,28.0,0.019649122,0.019649122
2435,1645,0,33,10,0,43.0,0.026139818,0.0
2436,3451,0,78,31,15,124.0,0.035931613,0.0
2437,1258,137,50,0,0,187.0,0.14864865,0.10890302
2438,1548,215,64,0,25,304.0,0.19638243,0.1388889
2439,1611,267,8,0,17,292.0,0.18125388,0.16573557
2440,2117,0,241,0,62,303.0,0.14312707,0.0
